,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
100506801,18.14095283798782,-0.432142968103389,0.3808113928572868,-1.1347952719086303,0.2564611077418113,
84224,96.16842206890018,-0.25957430482681554,0.21234360819422204,-1.2224257986112466,0.221546648141978,0.4562128184644307
5909,1025.861242238317,-1.4008301283571207,0.34667878398303126,-4.040714901162474,5.328850853693363e-05,0.009217300245762526
84196,646.382126945028,0.036582808369748546,0.13389722336638823,0.2732155861787034,0.7846874995800244,0.8956748853300208
29092,10.413112055225135,-0.23966224301849615,0.5192916178937783,-0.46151764203426704,0.6444272670878276,
998,251.092603625424,-0.036073600641708774,0.1505182041588102,-0.23966270952613739,0.8105917459666372,0.9100254856112159
54361,19.547293425103927,-0.3861662580950729,0.35293413433604504,-1.0941595627227882,0.273885003041587,0.5144153483879184
9923,146.16520479522353,-0.2650059399151228,0.1515231696927772,-1.748946649231527,0.08030024188255777,0.2511021773735804
2048,126.7419411909529,-0.5731750623342202,0.18053492418806089,-3.1748708174444475,0.0014990322081305581,0.02640589113103578
23028,312.8659803288485,-0.17297438156332823,0.16670066244915058,-1.0376346381712271,0.29944018535477857,0.5427054034344808
7798,614.4989030716682,0.08071546270623627,0.09170578487788816,0.8801567187251471,0.37877441649511534,0.6153884293998877
100996511,55.07058390909093,0.13093116573267843,0.2592967468999291,0.5049471977494919,0.6135959228586163,0.795147615655632
10236,597.6478850724448,0.20773255233972845,0.17404569091100539,1.193551826835794,0.23265332750374834,0.4696296041614395
80818,70.86016865441857,-0.10598358418362835,0.2319413443521151,-0.4569413205725514,0.6477132229966274,0.8156695943533777
148898,59.452961753284235,-0.19509729688815422,0.27049077045799075,-0.721271548592281,0.47074245836258144,0.6922858980574241
6920,60.21531755087361,0.16588912638045986,0.22952333896744617,0.7227549369347067,0.46983045724755623,0.6918186619053199
55616,32.601448074844164,0.35716810252753384,0.367551838486441,0.9717489211816573,0.3311754725613294,0.5722370961652596
6135,31.41418434607052,-0.2540478677575559,0.3431319283456598,-0.7403795647417469,0.459069714926548,0.6834821646851483
6924,175.349692001865,0.022823365072329977,0.16265093047456525,0.14032114667735646,0.8884062569886803,0.9499355901835594
100506963,11.767865715454144,0.0958802168191234,0.3448571867420302,0.2780287623550279,0.7809902796837077,
57095,163.84739634964455,0.06698235579475816,0.20741302552950328,0.32294189636238785,0.7467392461195235,0.8730331619073647
11313,17.933731274374807,-0.6645579805701303,0.34032930606603917,-1.9526910222688143,0.0508562181406254,
2582,18.854401340726053,-0.9607471779144952,0.38879531054012295,-2.4710873610584554,0.01347029074751029,
3155,15.948174964995788,-0.18065603762416418,0.5111780656309594,-0.3534111687698808,0.7237802139092022,
2517,15.808561528454186,0.09654987550820025,0.3490241230012065,0.2766280871304317,0.7820656955809813,
55629,101.7016351337196,0.43134098590639136,0.17890979341095792,2.4109411658399043,0.01591141493766003,0.09642330531889007
10772,581.390877246842,0.12513767136863602,0.13148035869249947,0.951759430937533,0.3412190010749905,0.5809391399364503
90529,23.964325345093044,-0.39180523727792754,0.3070253583820505,-1.2761331485537433,0.2019084554352789,0.43336002773885896
57185,235.9317098589535,0.3456903279213289,0.16447126818583843,2.1018280684181785,0.03556833944522597,0.15767275910415265
11123,22.841119392335873,0.15638264184663925,0.37462738924521866,0.4174351537983155,0.6763601463599789,0.8329316967035514
