,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000117533,110.33972629368674,0.1578816263547632,0.12339874418178602,1.2794427317848418,0.20074119418217806,0.3635599769099869
ENSG00000172765,149.69163251904257,0.11786378109295823,0.08727166571436563,1.350538919226299,0.17684317843458164,0.33268876413084536
ENSG00000148384,82.96091506262202,-0.06300740979448266,0.09729245796315035,-0.64760836670759,0.517238284447862,0.6788638050129416
ENSG00000234206,13.63897854850164,-0.3933137079222723,0.22050062547193924,-1.7837305770922867,0.07446745506227503,0.18303394531465048
ENSG00000147394,11.59893787028349,-0.11560004309910103,0.21026619625134726,-0.5497794945646682,0.5824706247150895,0.7306879134246044
ENSG00000270130,16.936139523543236,0.33133681382592256,0.21793272901333738,1.5203627987682609,0.12841981882569983,0.2676192201774383
ENSG00000117115,22.597343017622315,1.003958933395336,0.2675753855644291,3.75206012046872,0.00017538738952304088,0.002345509805244562
ENSG00000179820,44.062700925631894,0.0804579898998395,0.13278818230441228,0.605912277008148,0.5445730065446868,0.7017408564555694
ENSG00000178691,89.07920879314577,0.2089864892479553,0.10905026265225468,1.9164235295276877,0.05531120821163845,0.14933925523153285
ENSG00000134326,16.730822343443553,0.4125151085352132,0.19490037988596423,2.116543378604879,0.0342986199383386,0.10668683563454273
ENSG00000163635,275.2155081605329,0.01200508807214591,0.08678638502576817,0.1383291638265774,0.8899802776646786,0.9390236888677518
ENSG00000131368,336.4592272170401,-0.0985691801505971,0.07528123795755341,-1.3093458984584494,0.19041720871958978,0.3504253161087276
ENSG00000160781,17.412072520296697,-0.16905088902936696,0.20478801709744282,-0.825492093851022,0.40909226943767785,0.5849348499056608
ENSG00000101977,75.96716524087448,0.2577488846993159,0.12359891903658614,2.0853652014789907,0.03703616306474537,0.11273553914095025
ENSG00000105671,59.74985341949892,-0.241113846910659,0.1171429401293065,-2.058287478908324,0.03956254541605953,0.11824911549084621
ENSG00000149972,83.16397613141982,-0.10019160941398345,0.09968751863866153,-1.005056709026424,0.3148695440084719,0.4933266646090901
ENSG00000174353,9.90149443138534,0.018840589361290624,0.17461030596504104,0.10790078659539559,0.9140743931534018,0.9526730385686916
ENSG00000197816,23.06456978828924,0.09425459408925528,0.13138920574230456,0.7173693878180382,0.4731462030735183,0.6430143327342132
