gene,coef_Intercept,coef_diagnosis,coef_age,coef_Treatment_Var,pval_Intercept,pval_diagnosis,pval_age,pval_Treatment_Var
'ENSG00000150316',8.481852346573374,-0.23872993849820862,-0.01889282394599033,0.10278324328980369,0.0,0.0291195081121719,4.0940160882842105e-07,0.5477827273025428
'ENSG00000242258',7.002409749547589,-0.4631685442768873,-0.027909100785032226,0.051457890425053936,1.7309071111260439e-90,0.015956506279126734,2.090644840817055e-05,0.5998510107971657
'ENSG00000139679',-2.7852983670939595e-16,-0.6525417189403936,-0.03454876063106557,0.0,1.0,0.002305689077201364,2.1456589056539323e-06,nan
'ENSG00000233276',7.798761685563147,-0.5044521881207766,-0.02004145729166451,0.18449412309168706,4.995197830598733e-179,2.6497179859704486e-05,9.644452159107087e-07,0.5204527624363563
'ENSG00000197345',-9.814076669777416e-17,-0.22948020754176493,-0.01656002334463937,0.0,1.0,0.07926208204393828,0.0001995707499938915,nan
'ENSG00000107960',5.871488544814089,0.0019770495014697353,-0.013029640700971722,0.2582119964545054,9.66018717483158e-88,0.986661962475499,0.0012208331164700011,0.5100670760756767
'ENSG00000162384',8.320094962561637,-0.20657963227054665,-0.01549833444120843,0.10855793917031452,2.5568527446615317e-252,0.08863394298306235,0.00017904187492799104,0.5446071743632042
'ENSG00000162367',7.300279486362117,-0.5944307201529186,-0.02830721101556105,0.1441419270715435,1.772326909263613e-71,0.0017963829616641457,1.2881403367823866e-05,0.530214360030572
'ENSG00000231500',8.069374874981994,-0.430126154198399,-0.01687868037417247,0.12482437707073957,1.420577476445657e-147,0.004152893679943124,0.0009678132402978514,0.5372007405769592
'ENSG00000170606',7.354316254100625,-0.19787880280234266,-0.012096446431441268,0.043581457764028865,0.0,0.03204744850115476,0.00012358376725255058,0.6159159772076276
'ENSG00000067048',8.739348200624748,0.07017675134926876,-0.052777224992911445,0.015273072965247813,4.003432915093782e-79,0.8019767409595628,3.5386344534179026e-08,0.7434389917542427
'ENSG00000111639',8.025467394898588,-0.32606516264153174,-0.021732592272174556,0.09411089810250539,3.0081652906503634e-144,0.04078509139790393,6.367061395420408e-05,0.5531683208896909
'ENSG00000165502',8.039363215993149,-0.37409148862578134,-0.02412171577355081,0.15941187980652985,6.007991033901192e-135,0.011539686504928997,1.7597797445642195e-06,0.5260181771426924
'ENSG00000167613',7.1139250440865744,-0.3743477469621645,-0.024302099314483756,0.22628187178781686,1.4916996169857423e-51,0.055811203349095825,0.0002683562409708023,0.5137211472925842
'ENSG00000114374',9.433207057572757,0.06784804525171119,-0.061968183337336724,0.004389292064330745,2.2727069127743675e-83,0.8213685235585098,2.28681911791198e-09,0.9177924514146716
'ENSG00000163513',2.4775273957818684e-17,0.06069913904378139,-0.02312161322010658,0.0,1.0,0.7313872295264905,0.00012278399348119784,nan
'ENSG00000142733',4.435525697132229,0.381491611787002,0.0178286947182456,0.004277209910087804,4.310270011585299e-80,0.008285101314867257,0.00034151316740090997,0.9137155411211734
'ENSG00000132275',6.994896372980709,0.1515554419467651,-0.014013157001212676,0.23975125266676078,2.289906966986e-125,0.2068448102197621,0.0006131377482728718,0.5120668337100872
'ENSG00000012817',-5.1850494143608125e-17,-0.11564638744370137,-0.06393505107923798,0.0,1.0,0.7149551096075981,3.030141067080737e-09,nan
'ENSG00000073849',7.886596031685959,-0.300398085616176,-0.01829174613422064,0.4771655111913138,1.678873182646858e-70,0.03791406035938538,0.00020637110791289643,0.49704980363594986
'ENSG00000084754',8.586736603710047,-0.20891242274831107,-0.010682570894981244,0.2658420571166201,5.3693144581503396e-282,0.027655585242647843,0.0009487331627350967,0.50931500221597
'ENSG00000147684',8.921009031109946,-0.6658260534902516,-0.023946280154100965,0.004488334605038883,5.714458685373554e-256,3.3605296535285585e-05,1.599163561569745e-05,0.9218810062078664
'ENSG00000166863',-3.7711190595006215e-16,-0.8848098920717948,-0.03386036871513427,0.0,1.0,3.1797732515479006e-05,2.9277861396769805e-06,nan
'ENSG00000006611',-1.4389758439767573e-17,-0.030977496873848067,-0.028763720938585233,0.0,1.0,0.8353228126704815,1.4355391958602697e-08,nan
'ENSG00000124222',8.795458796703633,0.03504768922939883,0.011360450970050296,0.09978461302966776,0.0,0.6810113894064787,9.299966762524446e-05,0.5495236514438745
'ENSG00000234745',7.223481097618506,0.18952498619042468,-0.014684314054254468,0.15021585022094452,3.2821110115225727e-205,0.08248536052513765,7.89358814380361e-05,0.5284209897914144
'ENSG00000109475',-1.0308997376258441e-16,-0.241125664788397,-0.016676561220645224,0.0,1.0,0.08309066777351608,0.000431168797497372,nan
'ENSG00000196683',8.638926659805458,-0.435717004042244,-0.017026786957045435,0.008259361655326746,0.0,0.0007452736787710852,0.00012553987232236523,0.8538091889181142
'ENSG00000116001',8.37502034889368,0.007220207544419297,0.011658296723815607,1.2529616242759376,2.6042778794086108e-95,0.9352891028241512,0.00011817492681286984,0.4872048048518095
'ENSG00000130813',5.8346462484482595,0.11998654189658023,0.012518452292699638,0.05521124096534207,3.0698217345717286e-252,0.2039548340256676,0.00010271433868360852,0.5934081697336315
'ENSG00000132744',6.014838269549162,-0.24293970315338234,-0.02053743396376488,0.005906161204074712,1.750981309368695e-160,0.07777682304497492,1.3293089103479608e-05,0.8429411883791502
'ENSG00000178381',-1.2952837315144706e-16,-0.3033932907311455,-0.016724824269137847,0.0,1.0,0.008337583955584451,1.944494912835471e-05,nan
'ENSG00000092841',-2.1918657280267017e-16,-0.5146430819716082,-0.016029171777469445,0.0,1.0,6.576960376312641e-05,0.000261327546340329,nan
'ENSG00000003400',-5.165685891013786e-17,-0.12016981202628389,-0.014814555221804231,0.0,1.0,0.298992395149167,0.00016959055705616151,nan
'ENSG00000135679',7.436985737134543,-0.07462902615816527,0.012219461739309836,0.29613022200645217,5.063579238265369e-240,0.3866008558843459,3.1628795138066944e-05,0.5063532951962488
'ENSG00000260093',4.308406003746992,0.4246194969828157,0.015370757760096075,0.15888179041033412,5.741806193839325e-53,0.00092572594518629,0.0004345534891469521,0.5261515851753471
'ENSG00000139436',7.736934875073028,-0.2239206771334347,-0.017236917044625186,0.4725356503101549,7.992845486014064e-116,0.04283150391258816,4.706385039258292e-06,0.49717581757896134
