,baseMean_Diagnosis,log2FoldChange_Diagnosis,lfcSE_Diagnosis,stat_Diagnosis,pvalue_Diagnosis,padj_Diagnosis,baseMean_Age,log2FoldChange_Age,lfcSE_Age,stat_Age,pvalue_Age,padj_Age,log2(Schizophrenia/Control) quantiles,log2(Old/Young) quantiles
ENSG00000179299,12.50080230008076,0.18147046049142604,0.04743693701755873,3.8255096534638175,0.00013050182016595695,0.0007349901285252337,12.50080230008076,0.15522313712438554,0.052216772741927736,2.972668148059413,0.0029522345310314187,0.013681350222446261,Q4,Q3
ENSG00000179593,14.456096287490942,0.3806488662670595,0.0734352234889928,5.183464394632297,2.1780182323560761e-07,5.725205602479562e-06,14.456096287490942,0.3157366477019193,0.081506844947696,3.8737439524806976,0.00010717601703202591,0.0011501299851460487,Q8,Q7
ENSG00000179774,30.051848793035457,-0.20354260357388743,0.04076072341580625,-4.993596445713655,5.92651686559419e-07,1.1781741948809372e-05,30.051848793035457,-0.20025880137692706,0.04433835637370065,-4.516604081781227,6.283923732540295e-06,0.000140832512425623,Q1,Q1
ENSG00000179979,93.83836853748566,0.14549066640514716,0.043829753668666045,3.319449785298671,0.0009019502450200923,0.003480520691696823,93.83836853748566,0.1576205983686805,0.04850112053119828,3.2498341614044004,0.001154723255133748,0.006857973582442775,Q3,Q3
ENSG00000180071,329.45369544504234,0.21385303682294374,0.05640277120294731,3.7915342147544857,0.00014971951687480685,0.0008200055960246986,329.45369544504234,0.26952093229079654,0.06251211609563347,4.311499100086021,1.6215143457022598e-05,0.0002818089847373206,Q5,Q7
ENSG00000180113,251.64962061060746,0.14058203527972263,0.03368746789668722,4.173125617836871,3.004491774590832e-05,0.0002324007575722295,251.64962061060746,0.15447601303768382,0.03729680876354239,4.141802426503686,3.44587122108475e-05,0.0004950021357272538,Q3,Q3
ENSG00000180139,69.53868055341748,0.1590788057708859,0.04007203663837752,3.969820830582242,7.192669758387667e-05,0.00046134555773931014,69.53868055341748,0.17328923770753246,0.04432019223422545,3.9099387654215323,9.231952133839092e-05,0.001026642775328332,Q3,Q4
ENSG00000180219,11.139515464719953,0.6699176165344195,0.18077501899352022,3.7058085805452596,0.00021071740367621718,0.00108381170686509,11.139515464719953,1.0565335203886976,0.20138109332266593,5.246438496069989,1.5506758188398668e-07,8.90350270001561e-06,Q9,Q10
ENSG00000180525,32.35733457353497,0.30144532618783354,0.079342680400525,3.7992833701373026,0.00014511509384334563,0.000800090617491379,32.35733457353497,0.2660474569552086,0.08792337697458256,3.025901257547458,0.0024789324258762077,0.011972582148355101,Q7,Q7
ENSG00000180638,8.084116739457803,0.3466678940979052,0.12475586260633545,2.7787703668228287,0.0054565083560221776,0.015295124086460396,8.084116739457803,0.38383938822417785,0.1384961377960349,2.771480810457424,0.00558019612969981,0.02220511462415094,Q7,Q7
ENSG00000180660,24.317639998303836,0.19411628744382498,0.04717958925747585,4.114412407968691,3.8816691676728e-05,0.0002842817823954588,24.317639998303836,0.17206153506605437,0.052107417992507656,3.3020545192009805,0.0009597941281251081,0.0059532922340136026,Q5,Q4
ENSG00000181016,34.840610150493916,0.16484910989336463,0.04704916084218419,3.503763020265416,0.0004587333899649581,0.0020134475926752954,34.840610150493916,0.141092315049944,0.051966342681722504,2.715071097346412,0.00662615435570824,0.025014798126918966,Q3,Q3
ENSG00000181195,55.33748589956237,-0.29830145823714777,0.05288537433664171,-5.640528444373119,1.695290591024432e-08,9.311849041161654e-07,55.33748589956237,-0.4419931585070199,0.058071626893137746,-7.611172308300695,2.7162081962940392e-14,3.687252626469158e-11,Q1,Q1
ENSG00000181211,25.06847356015074,0.26698999980741805,0.06763902575568716,3.947277430810263,7.90449429767001e-05,0.0004959554774751355,25.06847356015074,0.24679165577748013,0.07492434361986854,3.293878115630707,0.0009881533684697815,0.006075656670258232,Q7,Q6
ENSG00000181227,3.459074449217384,0.6717813028302745,0.12953707990729812,5.186015489240824,2.1484094887693404e-07,5.694633519394883e-06,3.459074449217384,0.6147074772612472,0.14556597561307216,4.222878833273487,2.4120150483171517e-05,0.00038328048489354074,Q9,Q8
ENSG00000181541,5.49642514834172,0.2471983326029832,0.09950307273013966,2.4843286324775615,0.012979596321053426,0.03134399340300132,5.49642514834172,0.511548724480732,0.11112065659443073,4.603543032937499,4.153633214628015e-06,0.00010311023339738271,Q6,Q8
ENSG00000181626,64.13093648250756,0.24673715357328777,0.04960303623746241,4.974234891430718,6.5505842130119e-07,1.2638969844496565e-05,64.13093648250756,0.20798248292914837,0.05492452600500968,3.7866960000743246,0.00015266368436325282,0.0015029879122209343,Q6,Q6
ENSG00000181634,10.473465576734707,-0.21977163473548963,0.06401180185643716,-3.4332986787090256,0.0005962848409049402,0.0024786512251527533,10.473465576734707,-0.3055354649534011,0.0691914074186093,-4.415800694801681,1.006367773107325e-05,0.00020132652134636537,Q1,Q1
ENSG00000181800,11.184135375823397,0.7154328297974194,0.1750893733329546,4.0861008077111185,4.386832406676908e-05,0.00031285715110087285,11.184135375823397,0.5763529864063194,0.19448650009500165,2.963460117410647,0.003042014794434615,0.014015391798358753,Q9,Q8
ENSG00000182117,219.95444331456136,-0.16410360675356028,0.03779646469757151,-4.341771328790553,1.4133859444202204e-05,0.00012766825035031505,219.95444331456136,-0.1389238594547167,0.04176619513687693,-3.3262273233037605,0.0008803010336879243,0.005558179782471429,Q2,Q2
ENSG00000182347,13.640904530191035,0.6302409360752999,0.17801703233299448,3.5403406506428325,0.000399610871155071,0.0018086698276499464,13.640904530191035,1.2470214701309768,0.1983905426697153,6.2856901006972095,3.2640047986319187e-10,7.213071069534838e-08,Q9,Q10
ENSG00000182404,50.95735207780001,0.19374810050623428,0.041405750565577035,4.67925584875904,2.8791798330359933e-06,3.776315578112426e-05,50.95735207780001,0.21165650614486028,0.04581509793081603,4.619798182347581,3.841134868212625e-06,9.73487172280593e-05,Q5,Q6
ENSG00000182541,303.18943476380616,0.21144147937938318,0.043230864557674546,4.890984289645605,1.0033297346285254e-06,1.7350574710295838e-05,303.18943476380616,0.15760815189017938,0.047891921494444004,3.2909131012516104,0.0009986275674323457,0.006132121783215421,Q5,Q3
ENSG00000182566,19.242842968224807,-0.1774928483375563,0.053064601754712906,-3.3448446321712453,0.0008232867539898663,0.0032361043970170443,19.242842968224807,-0.32732555389926543,0.057632555685832906,-5.679525226741382,1.3506912912017775e-08,1.3439731931565332e-06,Q2,Q1
ENSG00000182578,461.49375311301895,-0.15238286310907936,0.05892655957977315,-2.58597929687016,0.009710276282431839,0.02461240340725755,461.49375311301895,-0.2958323659993714,0.0652670626057207,-4.532644096249576,5.824991357213389e-06,0.00013305764512480824,Q2,Q1
ENSG00000182631,12.120126074753868,-0.19628134503805672,0.0581600639708613,-3.3748474750026993,0.0007385661221704583,0.0029531767624341597,12.120126074753868,-0.4162689869572419,0.06260011919990172,-6.649651666444357,2.937874753366027e-11,1.1632147851608614e-08,Q1,Q1
ENSG00000182722,8.76854191846405,0.2287497473991303,0.06766511902096382,3.38061545902638,0.0007232368217952598,0.002904715933689542,8.76854191846405,0.305327268879617,0.07509407102071311,4.065930435378832,4.7841205880269076e-05,0.0006314042484406345,Q6,Q7
ENSG00000183148,520.2101092255488,0.15869973493822329,0.04299468619200415,3.691147650886614,0.0002232444923764439,0.001129595734189115,520.2101092255488,0.1737945881168014,0.04764147200187466,3.647968478177222,0.00026432205748357264,0.0022699686861614543,Q3,Q4
ENSG00000183260,2.035541975199173,0.5459041232729498,0.13874924382499507,3.9344655741799985,8.338201835010751e-05,0.0005168542918277212,2.035541975199173,0.45613186085083113,0.1555427815612776,2.932517062330749,0.0033622644697139056,0.015142141290737625,Q8,Q8
ENSG00000183423,21.768244534557358,0.17614956948498883,0.043237337094709435,4.074015222055446,4.620945922223574e-05,0.0003258667059438183,21.768244534557358,0.16155956891972742,0.0476856379897233,3.3880131572224115,0.0007040088709799434,0.004731148724531056,Q4,Q4
ENSG00000183562,6.961624104986954,0.5662586585533634,0.13744170158285476,4.119991618497261,3.788861814261181e-05,0.00027909813480633236,6.961624104986954,0.8452015304084327,0.15380042977018454,5.495443229068804,3.897303083448301e-08,3.0861768792056235e-06,Q8,Q9
ENSG00000183604,1271.3183168849084,0.14983880216135925,0.04497694352161126,3.33145808561585,0.0008639230894077184,0.0033658996134058403,1271.3183168849084,0.16905578680712297,0.04984986072235519,3.39129908002551,0.0006956214601498872,0.004689707644607522,Q3,Q4
ENSG00000183657,21.323810657228268,0.14142859300487326,0.06131787811513043,2.306482177014132,0.021083704891198696,0.0466386526405229,21.323810657228268,0.25499788480612173,0.06788048323863151,3.7565714420400544,0.00017225711195653,0.0016360551787775375,Q3,Q7
ENSG00000183748,111.28862541990888,-0.2186301644983301,0.07618668521554382,-2.869663693594121,0.004109085809464043,0.012128152789076585,111.28862541990888,-0.20569230080814363,0.08429970113085085,-2.440012218891096,0.014686765138172297,0.04538355660089714,Q1,Q1
ENSG00000183778,103.9514915326681,0.16084344384061988,0.03187407966996055,5.046214526225376,4.5064939738991156e-07,9.61233647294643e-06,103.9514915326681,0.14575861972685233,0.03523529777285937,4.136721666621633,3.523030138200154e-05,0.0005026665748986031,Q3,Q3
ENSG00000183828,157.69858714474685,-0.18977511677074002,0.035895034498056304,-5.2869462148313655,1.2437518949165138e-07,3.9876481408133374e-06,157.69858714474685,-0.17224365011384607,0.03959111235570179,-4.350563544826496,1.3578809600027126e-05,0.00024861780004673944,Q1,Q2
ENSG00000183856,29.046982985218992,0.1536927741615888,0.05265812524283312,2.9186905810420343,0.0035150493565854544,0.010632422890642456,29.046982985218992,0.4094568025675668,0.05848848986666443,7.000638988987423,2.5479771865789984e-12,1.7294395153904952e-09,Q3,Q8
ENSG00000184434,5.138971469394399,0.6971116391577056,0.12611911114468946,5.52740685238376,3.249986795242002e-08,1.4982072900654186e-06,5.138971469394399,0.4481631237136131,0.14059936245466034,3.187518889768324,0.0014349908442707682,0.008027496634808754,Q9,Q8
ENSG00000184574,48.5030626923164,-0.22130098921061372,0.05773932085094993,-3.832760516561789,0.0001267132957196058,0.000717576336457422,48.5030626923164,-0.20202610011616629,0.06358663366824086,-3.1771787317791405,0.0014871535484044958,0.008218480135919583,Q1,Q1
ENSG00000184616,3.776712707428336,0.6162316639330772,0.1783054067832422,3.456045865632118,0.0005481620385041427,0.0023188187570668197,3.776712707428336,0.8185577467081826,0.19967324815587773,4.0994863070948995,4.140681662191474e-05,0.0005706797411275475,Q9,Q9
ENSG00000184995,11.501840752406878,0.2468494842365258,0.05852010483488668,4.218199624436879,2.4626075209511048e-05,0.0001979773939749397,11.501840752406878,0.23787447263035189,0.06477584758784616,3.67227109313787,0.00024040445969249053,0.002117185707347443,Q6,Q6
ENSG00000185044,28.92959508029061,0.188148749923918,0.05583424525360599,3.3697733186742886,0.0007523004258012689,0.002999888710103465,28.92959508029061,0.1514243874225186,0.06171456651452024,2.4536247433074228,0.014142447826019174,0.044141438813186794,Q4,Q3
ENSG00000185448,11.330708981786147,0.6194934489860427,0.17925941083085678,3.4558489627670155,0.00054856260837716,0.0023188239262028304,11.330708981786147,0.9894232480076036,0.19958041716819291,4.957516684484051,7.139991249333037e-07,2.7330977973463474e-05,Q9,Q10
ENSG00000185495,80.03376072583565,0.23576257024881003,0.06287177165754033,3.74989544644929,0.00017690831511840138,0.0009396709135900554,80.03376072583565,0.2587961155810481,0.06966393825379417,3.7149222692266184,0.00020326616823202875,0.001866219095289713,Q6,Q7
ENSG00000185607,23.5170096453475,0.20797560707956997,0.05686998277158959,3.657036576129717,0.0002551479841687046,0.0012576944665912296,23.5170096453475,0.18492910865748055,0.06288463020965523,2.9407680070779323,0.003273996387518994,0.014843106236831698,Q5,Q5
ENSG00000185614,32.344577964375084,-0.17280840673437114,0.03678542901172083,-4.6977406918187565,2.6305510404212567e-06,3.5159765565394946e-05,32.344577964375084,-0.14199656099445154,0.040010601617030156,-3.548973403439452,0.00038673614018763607,0.0030122624361746,Q2,Q2
ENSG00000185823,35.78445918170957,0.277040765755347,0.05745922579169263,4.821519293693671,1.4246893802451317e-06,2.2395551423952627e-05,35.78445918170957,0.1999187563249546,0.06360939224068458,3.1429125366974735,0.001672758144115938,0.008947584725281003,Q7,Q5
ENSG00000186105,53.1508553611068,0.1827120922072988,0.034982828009446694,5.222907998117236,1.7613491340245562e-07,5.041577724355027e-06,53.1508553611068,0.1467648952353214,0.03862908477168514,3.799336590622491,0.0001450839371484495,0.0014413592396791861,Q4,Q3
ENSG00000186481,161.55613899494475,0.15040418572421269,0.046276055186549606,3.2501514037421346,0.0011534358249855826,0.004246619111555792,161.55613899494475,0.17850179606609143,0.05124999694196459,3.482962082285128,0.0004958985966200304,0.0036453843151775128,Q3,Q4
ENSG00000186567,21.076902043405195,0.2043799453115449,0.05783783217565646,3.5336722975859907,0.0004098288700731537,0.0018421943414712125,21.076902043405195,0.20000696174788954,0.0639667389033809,3.126733755334812,0.0017675992297238488,0.009328366304207102,Q5,Q5
ENSG00000186714,4.821677618984315,0.2857703573508523,0.11444273837582027,2.4970597646170147,0.012522784920461041,0.03043810300720835,4.821677618984315,0.39799641449191403,0.12729424638212603,3.1265860461372634,0.001768487439834685,0.009328366304207102,Q7,Q7
ENSG00000186818,48.16943716183788,-0.18177690234742908,0.05877140714682068,-3.092947934585271,0.0019817890109160175,0.006620478142460699,48.16943716183788,-0.22064516154508823,0.06473210988138572,-3.408589059577937,0.0006529976624243002,0.004473094473315635,Q2,Q1
ENSG00000186871,8.438578988794387,0.3866352210240792,0.1047359353098875,3.6915240206727713,0.0002229143394341732,0.0011285261110672515,8.438578988794387,0.49424195011259314,0.11662771939830555,4.237774284384866,2.2574654952406597e-05,0.0003654440522746911,Q8,Q8
ENSG00000187054,2.405113675897968,0.8032955462907329,0.13321132206706074,6.030234771533465,1.6372166156421204e-09,1.8631917233699699e-07,2.405113675897968,0.685754775236821,0.15106170308017516,4.539567350653133,5.636977309304118e-06,0.00013001305068364657,Q10,Q9
ENSG00000187066,6.688298393041172,0.31227242190085686,0.11171438961840138,2.7952748340435805,0.005185561057483346,0.014671964850003126,6.688298393041172,0.6946196090253968,0.12498077292492694,5.557811755914157,2.731777694929044e-08,2.3647538958296005e-06,Q7,Q9
ENSG00000187094,3038.9542305896252,-0.20406487220254968,0.042023117521975795,-4.856014599484079,1.1977187481275926e-06,1.981083099056997e-05,3038.9542305896252,-0.16454113303274898,0.04657364185262036,-3.532923913346309,0.0004109907364989125,0.003154636085283454,Q1,Q2
ENSG00000187229,3.6170333061733473,0.48574667251760156,0.1293125852678422,3.756375850900247,0.00017239173024463344,0.0009200519048860596,3.6170333061733473,0.9152055053068345,0.14667152638954242,6.239830782671176,4.380445046212191e-10,9.048951967745945e-08,Q8,Q10
ENSG00000187498,281.43665921733964,0.13896929744203038,0.055716786409258,2.4942087725816684,0.012623827045751605,0.030624946771063217,281.43665921733964,-0.1683492168072959,0.06169611581814102,-2.728684206045185,0.006358756502107201,0.024330212869447827,Q3,Q2
ENSG00000187556,19.53432412330181,-0.1437449081098614,0.04078912490689485,-3.5240988483565947,0.00042492569618518837,0.0018948932869899836,19.53432412330181,-0.14401413042954544,0.044125107452478544,-3.263768379139801,0.0010994100367945202,0.006589179359596296,Q2,Q2
ENSG00000187699,311.12822975387456,0.13756768842272335,0.04253804014973048,3.2339921618037915,0.0012207280581032114,0.004447840633483806,311.12822975387456,0.23191426830763343,0.04713181805796044,4.920545777004325,8.630321109658922e-07,3.178667687772632e-05,Q2,Q6
ENSG00000188050,28.4107634786122,0.321042236713053,0.052866249888485026,6.072725744501509,1.2575712877529548e-09,1.5723777844569017e-07,28.4107634786122,0.1952994533672367,0.05851046541505571,3.337855065445829,0.0008442777541169235,0.00539790415659238,Q7,Q5
ENSG00000188133,22.879971747748026,-0.2603080966318259,0.06350296235145934,-4.0991488742075015,4.1467225028986894e-05,0.00030033712335209446,22.879971747748026,-0.5867456461179207,0.06918939474238145,-8.480282972594267,2.246469017131229e-17,1.0673535917644751e-13,Q1,Q1
ENSG00000188206,923.4019307486492,0.15581883529478624,0.031153085950069603,5.001714293875214,5.682275815214508e-07,1.1343660910520139e-05,923.4019307486492,0.14410724769172176,0.03451715586212936,4.174945591326359,2.9805728086211425e-05,0.00044532850808054095,Q3,Q3
ENSG00000188290,69.00922732029197,-0.2475130386818999,0.052630894598977136,-4.702808883790286,2.5660659280969878e-06,3.4537969089917035e-05,69.00922732029197,-0.23439975652375775,0.05799392588513998,-4.041798394335276,5.3042827880091024e-05,0.0006884458002067532,Q1,Q1
ENSG00000188451,2.8671071297474984,0.6390300760235813,0.14361015086534745,4.4497556208457185,8.596805411520592e-06,8.626308703587585e-05,2.8671071297474984,0.9773170856293305,0.16376192602998485,5.967913967074273,2.4030601138491465e-09,3.2390182598370943e-07,Q9,Q10
ENSG00000188452,52.517067602825186,0.17769849541267782,0.03854628772688747,4.610002827554428,4.026634943328268e-06,4.8190300439517466e-05,52.517067602825186,0.1846790366427627,0.04261766079118071,4.333392148096972,1.4682922775202068e-05,0.00026325372390822196,Q4,Q5
ENSG00000188488,8.331339974788403,0.6429353304233608,0.13613593511366193,4.722745172952053,2.3268232522797406e-06,3.20909114002732e-05,8.331339974788403,0.48807160652126236,0.15139572371822335,3.223813688619487,0.001264956699833023,0.007307068001786629,Q9,Q8
ENSG00000188501,11.201275872026333,0.14816107948550586,0.052232654404546594,2.83656040793916,0.00456023507968544,0.013211473733143565,11.201275872026333,0.20794807948197333,0.0576459815290823,3.6073300161792528,0.0003093640798018628,0.002551850840553126,Q3,Q6
ENSG00000188517,185.20596650763412,-0.1595655554068758,0.03152844347645948,-5.061003266019601,4.1705607058998697e-07,9.110517955819198e-06,185.20596650763412,-0.16540192153732386,0.03476377262158091,-4.75788181385827,1.9563497817806614e-06,5.741934442486306e-05,Q2,Q2
ENSG00000188596,194.5851675546251,0.15643178930315918,0.030585209242245805,5.114622171264659,3.1436956808654347e-07,7.444021871741684e-06,194.5851675546251,0.17209443258568544,0.03385089587388091,5.083895954389561,3.697705470128247e-07,1.6974611705262643e-05,Q3,Q4
ENSG00000188687,68.82159992874323,0.2294633345361484,0.04537350377825213,5.057209944763665,4.2543479835407074e-07,9.261613221900476e-06,68.82159992874323,0.2504097251712859,0.050259541381344544,4.982332076437005,6.282250201085364e-07,2.5030223285456462e-05,Q6,Q7
ENSG00000188693,14.377588585097545,0.1500966114467984,0.03767317471771726,3.9841774039873976,6.77142742727736e-05,0.0004411073007855293,14.377588585097545,0.14354355614069095,0.04133108855726182,3.4730165875457093,0.0005146435471263236,0.003756067823784862,Q3,Q3
ENSG00000188738,197.58662009076758,0.2115462602430055,0.05304416170864109,3.9881158157419576,6.660015000568782e-05,0.0004354096494179901,197.58662009076758,0.2130992321173926,0.058772630365880284,3.6258243129629384,0.00028804114423317695,0.002423294354206077,Q5,Q6
ENSG00000188783,124.33191125524046,0.1640488453545717,0.050313373182496436,3.260541581251857,0.0011119966125709352,0.00412844220002161,124.33191125524046,0.13776470635141613,0.0557065328853734,2.473043989919329,0.013396765164550777,0.04237069761229614,Q3,Q2
ENSG00000188801,125.58533166267443,0.19552374394867394,0.038384249845187894,5.093853461700154,3.508579930549032e-07,8.072707213085274e-06,125.58533166267443,0.18749845145476385,0.04249355274162691,4.412397631113799,1.0223213559232302e-05,0.000203234491310889,Q5,Q5
ENSG00000189238,30.745348865764427,-0.28105343098926394,0.04963506718061423,-5.662396506215143,1.492734076783134e-08,8.596791251291958e-07,30.745348865764427,-0.5123419768551576,0.05395183738365391,-9.49628412489219,2.1751371874621154e-21,2.0669241123858753e-17,Q1,Q1
ENSG00000189280,12.65255608517988,-0.14246341373097776,0.048453809502478386,-2.9401901562289097,0.0032801087657152992,0.010039617628156538,12.65255608517988,-0.16458485222857636,0.05225307821552418,-3.1497637622366685,0.001634025335702598,0.008792370188286488,Q2,Q2
ENSG00000189295,12.228716085388387,0.3790638671068233,0.07226127977372927,5.245739741861487,1.5565650360314206e-07,4.595564344669663e-06,12.228716085388387,0.3754128011459347,0.08036363505166699,4.671426334866214,2.991153726003469e-06,7.972913963912472e-05,Q8,Q7
ENSG00000196169,118.76880625501785,0.1936732970360431,0.08162926068723585,2.3725964856904223,0.017663549062764516,0.04023681528680806,118.76880625501785,0.41992283252861157,0.09049692418417216,4.6401890043690095,3.480906642761442e-06,9.000630033426015e-05,Q5,Q8
ENSG00000196400,2.5206730293674946,0.7329375710412518,0.1260639638547094,5.814013367737456,6.0992540399547125e-09,4.618180200372084e-07,2.5206730293674946,0.724173468368863,0.14339607640702232,5.050162365065932,4.414346966620665e-07,1.9241895435923337e-05,Q9,Q9
ENSG00000196559,16.301778975976,0.13779042976231903,0.041751836498851835,3.300224404885956,0.0009660754651871274,0.003683841134807656,16.301778975976,0.1563395953435429,0.0459347394453133,3.4035154489048516,0.0006652465123122849,0.004536422664691415,Q2,Q3
ENSG00000196600,11.976771038452346,0.25216566269214147,0.07182011939277506,3.511072730373499,0.0004463022746636139,0.001972552262786507,11.976771038452346,0.4050934801977791,0.07988584337642916,5.070904469130316,3.959294912878004e-07,1.7915809480772967e-05,Q6,Q7
ENSG00000196616,37.47890935777782,0.33632564907156975,0.07487528644066466,4.491811184429897,7.062002028089067e-06,7.41829187261125e-05,37.47890935777782,0.5593637605348291,0.08318947335800533,6.723972853243233,1.768353923044955e-11,8.1969673920657e-09,Q7,Q8
ENSG00000196648,222.26571965078656,0.22646322379330544,0.03877506000479739,5.840435160262461,5.206464622883832e-09,4.088795874293687e-07,222.26571965078656,0.14373731304204987,0.04293903445737555,3.3474742704038705,0.0008155155771670854,0.005277110501893245,Q6,Q3
ENSG00000196668,15.751427341037726,0.2576237992195173,0.04699548801908704,5.481883688810388,4.2082087678573516e-08,1.8343350374570864e-06,15.751427341037726,0.14278186713505706,0.05180203989297732,2.756298157949831,0.005845968088791494,0.022955087505678172,Q7,Q3
ENSG00000196993,51.85422262502054,0.20171361865467233,0.06733143741462708,2.995831165945851,0.002736979268318593,0.008652077677045055,51.85422262502054,0.2485561392541409,0.07458928589534616,3.332330324262416,0.0008612196832040218,0.005471049641607176,Q5,Q7
ENSG00000197061,642.874542256836,-0.19114901598811557,0.04982760481022682,-3.8362071931035984,0.00012494900643399235,0.0007102040692379655,642.874542256836,-0.15720005616177074,0.055195748085114266,-2.848046482119625,0.0043988499268368605,0.01851073923986752,Q1,Q2
ENSG00000197085,18.516835926024225,0.2411886895880842,0.047300736182116894,5.099047267667496,3.413673072989792e-07,7.892561648682603e-06,18.516835926024225,0.17866315167240682,0.05223790303741092,3.420182306025084,0.0006257918255311992,0.004327630273251359,Q6,Q5
ENSG00000197261,11.798595004212528,-0.4761737433642582,0.07763895114984262,-6.133181042660485,8.613902496854703e-10,1.2060260141559626e-07,11.798595004212528,-0.6881758187345204,0.08383979307474788,-8.208224203523176,2.244837461824097e-16,8.532627192393393e-13,Q1,Q1
ENSG00000197284,22.617875837229903,0.46029901800608924,0.14476493333406937,3.1796306426216634,0.0014746288109519317,0.005174157560919669,22.617875837229903,0.539595003083315,0.16063266691806355,3.359185982752529,0.0007817243774968087,0.00510889676558695,Q8,Q8
ENSG00000197415,10.350357525603798,0.1966588603921659,0.044385399264766805,4.430710631193398,9.392305519561247e-06,9.220080909052763e-05,10.350357525603798,0.25992069497269965,0.049159649961787066,5.287277170906262,1.2415045268613997e-07,7.463076853068871e-06,Q5,Q7
ENSG00000197629,66.09884029845553,-0.22041182732412867,0.05525528090967371,-3.988973066383244,6.635995494572503e-05,0.0004342875150631901,66.09884029845553,-0.2405547309749492,0.06090499578303297,-3.9496715808321823,7.825849584590251e-05,0.000900304306023836,Q1,Q1
ENSG00000197704,310.79651328531526,-0.14894370840914994,0.05914552306522418,-2.5182583683451174,0.011793677362497208,0.02891740914388588,310.79651328531526,-0.2766522060440261,0.06548653769781813,-4.224566082888874,2.39401597696432e-05,0.0003810575681926876,Q2,Q1
ENSG00000197728,141.72212263664377,-0.14395189748140025,0.04465766789306145,-3.223453088193312,0.0012665504232965254,0.004581421925152354,141.72212263664377,-0.16747857158595836,0.04932671623960349,-3.3952913218961247,0.0006855561216107989,0.00463286522164107,Q2,Q2
ENSG00000197775,1.846640439482086,0.4340379582350403,0.14620264724361892,2.96874212894243,0.0029902141778835683,0.00930250784918599,1.846640439482086,0.7909179759947875,0.16666080970144692,4.745674627476149,2.078125366761949e-06,6.029736274093258e-05,Q8,Q9
ENSG00000197915,7.793343926581136,0.8212032334229371,0.1717028804416481,4.782699226190423,1.7295682524548723e-06,2.608765447452766e-05,7.793343926581136,0.6284340692894554,0.19107141156089652,3.289001029278348,0.0010054365597213994,0.006163974779840386,Q10,Q8
ENSG00000197993,24.915980281194393,0.19971588935425022,0.06227378142992337,3.207062182003358,0.001340980067313833,0.004790474845732969,24.915980281194393,0.16855393463287457,0.0688664346130297,2.4475484403977514,0.014383178973804252,0.04470359576577373,Q5,Q4
ENSG00000198223,35.800266460382524,-0.1688473572543966,0.05183323850422549,-3.2575112442691,0.0011239380543999766,0.004160584870251569,35.800266460382524,-0.20258501484115937,0.05687363936624881,-3.562019541893107,0.00036801298345742934,0.0029081441790471704,Q2,Q1
ENSG00000198339,31.66941771324018,-0.15093757309855882,0.0520861844228967,-2.8978427729140352,0.00375738900940831,0.011247311092109769,31.66941771324018,-0.2210428250881287,0.05707500677993342,-3.8728479865173404,0.0001075709262797678,0.0011537163961326112,Q2,Q1
ENSG00000198542,72.63302157481247,0.19303621938983268,0.05447836569957969,3.543355548775612,0.00039506967539436084,0.0017923846218357191,72.63302157481247,0.18833347044669027,0.06031914542198191,3.1222834662053502,0.0017945406043424793,0.009421899907804508,Q5,Q5
ENSG00000198574,25.18973472356071,0.17250888182474594,0.05622434777688681,3.068223797087111,0.002153352861904585,0.00709262931377758,25.18973472356071,0.18767515537279894,0.062167235397492714,3.018875685444557,0.0025371461577727004,0.012185611000371537,Q4,Q5
ENSG00000198633,49.98997670974301,0.24552436484492116,0.04177478722126137,5.877333702371582,4.169272063209121e-09,3.5621676029468795e-07,49.98997670974301,0.1803860888415105,0.04620883241890207,3.9037144935028096,9.472752071550331e-05,0.0010435012680583475,Q6,Q5
ENSG00000198734,45.85479054998985,0.15643037834916976,0.051680849819833785,3.0268538325996293,0.0024711341916095735,0.007968087090522555,45.85479054998985,0.18520041253391128,0.05717707749176616,3.239067484003205,0.0011992119588145275,0.00704078568961078,Q3,Q5
ENSG00000198829,16.533980522938496,-0.24125153903365895,0.08245635358945207,-2.9258089708264783,0.0034356182935327867,0.010422015270325716,16.533980522938496,-0.6009386133785752,0.09009694159713243,-6.669911350217261,2.559579873919434e-11,1.0762580738866627e-08,Q1,Q1
ENSG00000198842,19.635308826752265,-0.17090013413257613,0.04075520806630457,-4.193332392133517,2.7488619880286358e-05,0.00021578736919654782,19.635308826752265,-0.20610060180040427,0.043952107305835715,-4.689208650822515,2.7426362462091597e-06,7.478307296873039e-05,Q2,Q1
ENSG00000198857,37.26067707259452,0.7236903120722623,0.2045201099305124,3.538479968146618,0.00040243781516764856,0.001816274205001463,37.26067707259452,1.0463458889065929,0.22697488126359813,4.6099633716358905,4.0273992210090796e-06,0.0001011105973517537,Q9,Q10
ENSG00000198931,149.2162917843938,-0.14325851744636975,0.031403905862409355,-4.56180572168416,5.071556342388241e-06,5.73298162890698e-05,149.2162917843938,-0.13858806127098808,0.03459684052301508,-4.005801084026568,6.180764784539186e-05,0.0007677479394128577,Q2,Q2
ENSG00000198937,81.98508435807447,-0.1602785480487898,0.034300122446110484,-4.672827285109731,2.9708158045340565e-06,3.861857343718861e-05,81.98508435807447,-0.1390800154466462,0.03767462214908598,-3.691610094887718,0.00022283889924485788,0.002006183458147098,Q2,Q2
